CourseInstance,StudentId,Status,Grade,CompKey22
I-4854,19870427-0056,completed,4.0,R_I-4854_19870427-0056
I-5172,19870427-0056,completed,4.0,R_I-5172_19870427-0056
I-5382,19870427-0056,completed,4.0,R_I-5382_19870427-0056
I-5177,19870427-0056,completed,3.0,R_I-5177_19870427-0056
I-4946,19861117-0057,completed,5.0,R_I-4946_19861117-0057
I-4947,19861117-0057,completed,5.0,R_I-4947_19861117-0057
I-3073,19861117-0057,completed,4.0,R_I-3073_19861117-0057
I-4949,19861117-0057,completed,4.0,R_I-4949_19861117-0057
I-4953,19861117-0057,completed,4.0,R_I-4953_19861117-0057
I-4951,19861117-0057,completed,4.0,R_I-4951_19861117-0057
I-4423,19861117-0057,completed,4.0,R_I-4423_19861117-0057
I-4948,19861117-0057,completed,3.0,R_I-4948_19861117-0057
I-1080,19861117-0057,completed,3.0,R_I-1080_19861117-0057
I-5063,19861117-0057,completed,3.0,R_I-5063_19861117-0057
I-5065,19861117-0057,completed,4.0,R_I-5065_19861117-0057
I-5381,19861117-0057,completed,5.0,R_I-5381_19861117-0057
I-5179,19861117-0057,completed,4.0,R_I-5179_19861117-0057
I-5180,19861117-0057,completed,5.0,R_I-5180_19861117-0057
I-2147,19861117-0057,completed,4.0,R_I-2147_19861117-0057
I-984,19861117-0057,completed,3.0,R_I-984_19861117-0057
I-565,19861117-0057,completed,3.0,R_I-565_19861117-0057
I-1305,19861117-0057,completed,3.0,R_I-1305_19861117-0057
I-5184,19861117-0057,completed,3.0,R_I-5184_19861117-0057
I-3187,19861117-0057,completed,4.0,R_I-3187_19861117-0057
I-534,19891109-0058,completed,4.0,R_I-534_19891109-0058
I-2637,19891109-0058,completed,3.0,R_I-2637_19891109-0058
I-2641,19891109-0058,completed,5.0,R_I-2641_19891109-0058
I-1382,19891109-0058,completed,4.0,R_I-1382_19891109-0058
I-2233,19891109-0058,completed,5.0,R_I-2233_19891109-0058
I-22,19891109-0058,completed,3.0,R_I-22_19891109-0058
I-2757,19891109-0058,completed,3.0,R_I-2757_19891109-0058
I-2761,19891109-0058,completed,5.0,R_I-2761_19891109-0058
I-5385,19890705-0059,completed,3.0,R_I-5385_19890705-0059
I-3584,19890705-0059,completed,5.0,R_I-3584_19890705-0059
I-136,19890705-0059,completed,4.0,R_I-136_19890705-0059
I-3586,19890705-0059,completed,5.0,R_I-3586_19890705-0059
I-3699,19890705-0059,completed,3.0,R_I-3699_19890705-0059
I-2990,19890705-0059,completed,4.0,R_I-2990_19890705-0059
I-2364,19890705-0059,completed,3.0,R_I-2364_19890705-0059
I-3702,19890705-0059,completed,3.0,R_I-3702_19890705-0059
I-2232,19860128-0061,completed,4.0,R_I-2232_19860128-0061
I-2348,19860128-0061,completed,3.0,R_I-2348_19860128-0061
I-2235,19860128-0061,completed,4.0,R_I-2235_19860128-0061
I-5169,19860128-0061,completed,4.0,R_I-5169_19860128-0061
I-2350,19860128-0061,completed,3.0,R_I-2350_19860128-0061
I-2351,19860128-0061,completed,4.0,R_I-2351_19860128-0061
I-2353,19860128-0061,completed,5.0,R_I-2353_19860128-0061
I-1512,19860128-0061,completed,3.0,R_I-1512_19860128-0061
I-4310,19850704-0062,completed,3.0,R_I-4310_19850704-0062
I-3072,19850704-0062,completed,3.0,R_I-3072_19850704-0062
I-1498,19850704-0062,completed,4.0,R_I-1498_19850704-0062
I-1499,19850704-0062,completed,4.0,R_I-1499_19850704-0062
I-5274,19850704-0062,completed,4.0,R_I-5274_19850704-0062
I-1610,19850704-0062,completed,5.0,R_I-1610_19850704-0062
I-1608,19850704-0062,completed,5.0,R_I-1608_19850704-0062
I-871,19850704-0062,completed,3.0,R_I-871_19850704-0062
I-225,19860412-0063,completed,3.0,R_I-225_19860412-0063
I-4731,19860412-0063,completed,3.0,R_I-4731_19860412-0063
I-640,19860412-0063,completed,3.0,R_I-640_19860412-0063
I-1383,19860412-0063,completed,5.0,R_I-1383_19860412-0063
I-3467,19870918-0064,completed,3.0,R_I-3467_19870918-0064
I-2956,19870918-0064,completed,3.0,R_I-2956_19870918-0064
I-2119,19870918-0064,completed,4.0,R_I-2119_19870918-0064
I-2959,19870918-0064,completed,4.0,R_I-2959_19870918-0064
I-4638,19880307-0065,completed,3.0,R_I-4638_19880307-0065
I-1088,19880307-0065,completed,4.0,R_I-1088_19880307-0065
I-4643,19880307-0065,completed,5.0,R_I-4643_19880307-0065
I-2138,19880307-0065,completed,4.0,R_I-2138_19880307-0065
I-4640,19880307-0065,completed,3.0,R_I-4640_19880307-0065
I-4649,19880307-0065,completed,4.0,R_I-4649_19880307-0065
I-4645,19880307-0065,completed,4.0,R_I-4645_19880307-0065
I-3184,19880307-0065,completed,4.0,R_I-3184_19880307-0065
I-4644,19880307-0065,completed,3.0,R_I-4644_19880307-0065
I-2244,19880307-0065,completed,3.0,R_I-2244_19880307-0065
I-3907,19880307-0065,completed,5.0,R_I-3907_19880307-0065
I-4755,19880307-0065,completed,4.0,R_I-4755_19880307-0065
I-4757,19880307-0065,completed,5.0,R_I-4757_19880307-0065
I-4756,19880307-0065,completed,5.0,R_I-4756_19880307-0065
I-1951,19880307-0065,completed,3.0,R_I-1951_19880307-0065
I-3195,19880307-0065,completed,3.0,R_I-3195_19880307-0065
I-155,19880307-0065,completed,5.0,R_I-155_19880307-0065
I-3303,19880307-0065,completed,5.0,R_I-3303_19880307-0065
I-4644,19861216-0066,completed,5.0,R_I-4644_19861216-0066
I-5278,19861216-0066,completed,5.0,R_I-5278_19861216-0066
I-3178,19861216-0066,completed,3.0,R_I-3178_19861216-0066
I-1711,19861216-0066,completed,5.0,R_I-1711_19861216-0066
I-1725,19861216-0066,completed,3.0,R_I-1725_19861216-0066
I-989,19861216-0066,completed,4.0,R_I-989_19861216-0066
I-4541,19861216-0066,completed,4.0,R_I-4541_19861216-0066
I-1821,19861216-0066,completed,3.0,R_I-1821_19861216-0066
I-1298,19850124-0067,completed,4.0,R_I-1298_19850124-0067
I-3382,19850124-0067,completed,4.0,R_I-3382_19850124-0067
I-3384,19850124-0067,completed,5.0,R_I-3384_19850124-0067
I-4531,19850124-0067,completed,3.0,R_I-4531_19850124-0067
I-2362,19850124-0067,completed,3.0,R_I-2362_19850124-0067
I-5392,19850124-0067,completed,4.0,R_I-5392_19850124-0067
I-3070,19880118-0068,completed,3.0,R_I-3070_19880118-0068
I-3071,19880118-0068,completed,3.0,R_I-3071_19880118-0068
I-3997,19880118-0068,completed,3.0,R_I-3997_19880118-0068
I-1703,19880118-0068,completed,4.0,R_I-1703_19880118-0068
I-3174,19880118-0068,completed,5.0,R_I-3174_19880118-0068
I-3175,19880118-0068,completed,3.0,R_I-3175_19880118-0068
I-3179,19880118-0068,completed,3.0,R_I-3179_19880118-0068
I-3185,19880118-0068,completed,3.0,R_I-3185_19880118-0068
I-3288,19880118-0068,completed,4.0,R_I-3288_19880118-0068
I-3290,19880118-0068,completed,5.0,R_I-3290_19880118-0068
I-5396,19880118-0068,completed,4.0,R_I-5396_19880118-0068
I-4650,19880118-0068,completed,5.0,R_I-4650_19880118-0068
I-1273,19870727-0069,completed,4.0,R_I-1273_19870727-0069
I-2543,19870727-0069,completed,5.0,R_I-2543_19870727-0069
I-1278,19870727-0069,completed,5.0,R_I-1278_19870727-0069
I-3069,19870727-0069,completed,3.0,R_I-3069_19870727-0069
I-3788,19870727-0069,completed,5.0,R_I-3788_19870727-0069
I-1392,19870727-0069,completed,4.0,R_I-1392_19870727-0069
I-1397,19870727-0069,completed,3.0,R_I-1397_19870727-0069
I-1399,19870727-0069,completed,4.0,R_I-1399_19870727-0069
I-1395,19870727-0069,completed,4.0,R_I-1395_19870727-0069
I-1394,19870727-0069,completed,4.0,R_I-1394_19870727-0069
I-2762,19870727-0069,completed,4.0,R_I-2762_19870727-0069
I-1398,19870727-0069,completed,3.0,R_I-1398_19870727-0069
I-1922,19851126-0070,completed,4.0,R_I-1922_19851126-0070
I-1923,19851126-0070,completed,4.0,R_I-1923_19851126-0070
I-1924,19851126-0070,completed,5.0,R_I-1924_19851126-0070
I-1925,19851126-0070,completed,4.0,R_I-1925_19851126-0070
I-676,19851126-0070,completed,4.0,R_I-676_19851126-0070
I-2038,19851126-0070,completed,3.0,R_I-2038_19851126-0070
I-1304,19851126-0070,completed,3.0,R_I-1304_19851126-0070
I-2041,19851126-0070,completed,4.0,R_I-2041_19851126-0070
I-1215,19851126-0070,completed,4.0,R_I-1215_19851126-0070
I-2157,19851126-0070,completed,3.0,R_I-2157_19851126-0070
I-4239,19851126-0070,completed,5.0,R_I-4239_19851126-0070
I-4240,19851126-0070,completed,3.0,R_I-4240_19851126-0070
I-11,19850522-0072,completed,5.0,R_I-11_19850522-0072
I-12,19850522-0072,completed,3.0,R_I-12_19850522-0072
I-16,19850522-0072,completed,4.0,R_I-16_19850522-0072
I-15,19850522-0072,completed,3.0,R_I-15_19850522-0072
I-660,19850522-0072,completed,3.0,R_I-660_19850522-0072
I-3273,19850522-0072,completed,3.0,R_I-3273_19850522-0072
I-19,19850522-0072,completed,5.0,R_I-19_19850522-0072
I-2240,19850522-0072,completed,3.0,R_I-2240_19850522-0072
I-1705,19850522-0072,completed,5.0,R_I-1705_19850522-0072
I-22,19850522-0072,completed,5.0,R_I-22_19850522-0072
I-130,19850522-0072,completed,4.0,R_I-130_19850522-0072
I-2763,19850522-0072,completed,3.0,R_I-2763_19850522-0072
I-1511,19850522-0072,completed,3.0,R_I-1511_19850522-0072
I-133,19850522-0072,completed,5.0,R_I-133_19850522-0072
I-246,19850522-0072,completed,4.0,R_I-246_19850522-0072
I-249,19850522-0072,completed,5.0,R_I-249_19850522-0072
I-560,19850522-0072,completed,4.0,R_I-560_19850522-0072
I-5186,19850522-0072,completed,3.0,R_I-5186_19850522-0072
I-3467,19861115-0074,completed,3.0,R_I-3467_19861115-0074
I-4937,19861115-0074,completed,4.0,R_I-4937_19861115-0074
I-4938,19861115-0074,completed,4.0,R_I-4938_19861115-0074
I-119,19861115-0074,completed,5.0,R_I-119_19861115-0074
I-4525,19861115-0074,completed,5.0,R_I-4525_19861115-0074
I-5054,19861115-0074,completed,5.0,R_I-5054_19861115-0074
I-2869,19861115-0074,completed,3.0,R_I-2869_19861115-0074
I-4744,19861115-0074,completed,3.0,R_I-4744_19861115-0074
I-2768,19861115-0074,completed,5.0,R_I-2768_19861115-0074
I-1088,19861115-0074,completed,3.0,R_I-1088_19861115-0074
I-3488,19861115-0074,completed,4.0,R_I-3488_19861115-0074
I-5173,19861115-0074,completed,5.0,R_I-5173_19861115-0074
I-1494,19890622-0076,completed,3.0,R_I-1494_19890622-0076
I-3997,19890622-0076,completed,5.0,R_I-3997_19890622-0076
I-329,19890622-0076,completed,4.0,R_I-329_19890622-0076
I-1500,19890622-0076,completed,5.0,R_I-1500_19890622-0076
I-1607,19890622-0076,completed,4.0,R_I-1607_19890622-0076
I-3697,19890622-0076,completed,3.0,R_I-3697_19890622-0076
I-1608,19890622-0076,completed,3.0,R_I-1608_19890622-0076
I-1613,19890622-0076,completed,4.0,R_I-1613_19890622-0076
I-4101,19850206-0077,completed,4.0,R_I-4101_19850206-0077
I-4632,19850206-0077,completed,5.0,R_I-4632_19850206-0077
I-2969,19850206-0077,completed,3.0,R_I-2969_19850206-0077
I-4111,19850206-0077,completed,3.0,R_I-4111_19850206-0077
I-4217,19850206-0077,completed,4.0,R_I-4217_19850206-0077
I-5177,19850206-0077,completed,5.0,R_I-5177_19850206-0077
I-4006,19850206-0077,completed,5.0,R_I-4006_19850206-0077
I-4963,19850206-0077,completed,4.0,R_I-4963_19850206-0077
I-4405,19860516-0078,completed,4.0,R_I-4405_19860516-0078
I-3776,19860516-0078,completed,3.0,R_I-3776_19860516-0078
I-2339,19860516-0078,completed,5.0,R_I-2339_19860516-0078
I-4409,19860516-0078,completed,5.0,R_I-4409_19860516-0078
I-4522,19860516-0078,completed,3.0,R_I-4522_19860516-0078
I-4523,19860516-0078,completed,3.0,R_I-4523_19860516-0078
I-3271,19860516-0078,completed,5.0,R_I-3271_19860516-0078
I-1285,19860516-0078,completed,3.0,R_I-1285_19860516-0078
I-2640,19891104-0079,completed,5.0,R_I-2640_19891104-0079
I-1795,19891104-0079,completed,3.0,R_I-1795_19891104-0079
I-1385,19891104-0079,completed,4.0,R_I-1385_19891104-0079
I-3778,19891104-0079,completed,5.0,R_I-3778_19891104-0079
I-1587,19870128-0080,completed,5.0,R_I-1587_19870128-0080
I-1588,19870128-0080,completed,3.0,R_I-1588_19870128-0080
I-1591,19870128-0080,completed,5.0,R_I-1591_19870128-0080
I-1176,19870128-0080,completed,5.0,R_I-1176_19870128-0080
I-754,19870128-0080,completed,5.0,R_I-754_19870128-0080
I-1595,19870128-0080,completed,5.0,R_I-1595_19870128-0080
I-1596,19870128-0080,completed,4.0,R_I-1596_19870128-0080
I-5156,19870128-0080,completed,3.0,R_I-5156_19870128-0080
I-1592,19870128-0080,completed,4.0,R_I-1592_19870128-0080
I-1797,19870507-0082,completed,3.0,R_I-1797_19870507-0082
I-641,19870507-0082,completed,4.0,R_I-641_19870507-0082
I-4098,19870507-0082,completed,4.0,R_I-4098_19870507-0082
I-647,19870507-0082,completed,5.0,R_I-647_19870507-0082
I-758,19870507-0082,completed,4.0,R_I-758_19870507-0082
I-764,19870507-0082,completed,3.0,R_I-764_19870507-0082
I-760,19870507-0082,completed,5.0,R_I-760_19870507-0082
I-126,19870507-0082,completed,3.0,R_I-126_19870507-0082
I-5276,19870507-0082,completed,5.0,R_I-5276_19870507-0082
I-4322,19870507-0082,completed,5.0,R_I-4322_19870507-0082
I-879,19870507-0082,completed,4.0,R_I-879_19870507-0082
I-980,19870507-0082,completed,5.0,R_I-980_19870507-0082
I-1914,19870308-0083,completed,4.0,R_I-1914_19870308-0083
I-2442,19870308-0083,completed,5.0,R_I-2442_19870308-0083
I-1917,19870308-0083,completed,5.0,R_I-1917_19870308-0083
I-3481,19870308-0083,completed,3.0,R_I-3481_19870308-0083
I-2027,19870308-0083,completed,3.0,R_I-2027_19870308-0083
I-4959,19870308-0083,completed,4.0,R_I-4959_19870308-0083
I-4005,19870308-0083,completed,4.0,R_I-4005_19870308-0083
I-2033,19870308-0083,completed,4.0,R_I-2033_19870308-0083
I-32,19870308-0083,completed,3.0,R_I-32_19870308-0083
I-5075,19870308-0083,completed,3.0,R_I-5075_19870308-0083
I-248,19870308-0083,completed,3.0,R_I-248_19870308-0083
I-2148,19870308-0083,completed,3.0,R_I-2148_19870308-0083
I-3583,19851112-0084,completed,4.0,R_I-3583_19851112-0084
I-3584,19851112-0084,completed,5.0,R_I-3584_19851112-0084
I-136,19851112-0084,completed,4.0,R_I-136_19851112-0084
I-3586,19851112-0084,completed,4.0,R_I-3586_19851112-0084
I-3699,19851112-0084,completed,5.0,R_I-3699_19851112-0084
I-3912,19851112-0084,completed,5.0,R_I-3912_19851112-0084
I-2364,19851112-0084,completed,3.0,R_I-2364_19851112-0084
I-40,19851112-0084,completed,4.0,R_I-40_19851112-0084
I-4936,19861015-0085,completed,3.0,R_I-4936_19861015-0085
I-4937,19861015-0085,completed,4.0,R_I-4937_19861015-0085
I-4938,19861015-0085,completed,5.0,R_I-4938_19861015-0085
I-4939,19861015-0085,completed,3.0,R_I-4939_19861015-0085
I-5052,19861015-0085,completed,5.0,R_I-5052_19861015-0085
I-3271,19861015-0085,completed,3.0,R_I-3271_19861015-0085
I-5370,19861015-0085,completed,4.0,R_I-5370_19861015-0085
I-5053,19861015-0085,completed,5.0,R_I-5053_19861015-0085
I-4635,19861015-0085,completed,3.0,R_I-4635_19861015-0085
I-2442,19861015-0085,completed,5.0,R_I-2442_19861015-0085
I-967,19861015-0085,completed,3.0,R_I-967_19861015-0085
I-5057,19861015-0085,completed,3.0,R_I-5057_19861015-0085
I-1184,19861015-0085,completed,5.0,R_I-1184_19861015-0085
I-1195,19861015-0085,completed,5.0,R_I-1195_19861015-0085
I-5171,19861015-0085,completed,3.0,R_I-5171_19861015-0085
I-4530,19861015-0085,completed,4.0,R_I-4530_19861015-0085
I-3687,19861015-0085,completed,4.0,R_I-3687_19861015-0085
I-4405,19870304-0086,completed,3.0,R_I-4405_19870304-0086
I-4839,19870304-0086,completed,4.0,R_I-4839_19870304-0086
I-3,19870304-0086,completed,3.0,R_I-3_19870304-0086
I-4407,19870304-0086,completed,3.0,R_I-4407_19870304-0086
I-2434,19870304-0086,completed,5.0,R_I-2434_19870304-0086
I-3881,19870304-0086,completed,5.0,R_I-3881_19870304-0086
I-3990,19870304-0086,completed,5.0,R_I-3990_19870304-0086
I-3264,19870304-0086,completed,5.0,R_I-3264_19870304-0086
I-4522,19870304-0086,completed,3.0,R_I-4522_19870304-0086
I-3372,19870304-0086,completed,5.0,R_I-3372_19870304-0086
I-4744,19870304-0086,completed,4.0,R_I-4744_19870304-0086
I-5052,19870304-0086,completed,5.0,R_I-5052_19870304-0086
I-3260,19870901-0087,completed,3.0,R_I-3260_19870901-0087
I-3261,19870901-0087,completed,3.0,R_I-3261_19870901-0087
I-3262,19870901-0087,completed,5.0,R_I-3262_19870901-0087
I-5361,19870901-0087,completed,5.0,R_I-5361_19870901-0087
I-4936,19870813-0088,completed,5.0,R_I-4936_19870813-0088
I-2120,19870813-0088,completed,3.0,R_I-2120_19870813-0088
I-2957,19870813-0088,completed,4.0,R_I-2957_19870813-0088
I-2119,19870813-0088,completed,4.0,R_I-2119_19870813-0088
I-2337,19871013-0089,completed,3.0,R_I-2337_19871013-0089
I-2748,19871013-0089,completed,4.0,R_I-2748_19871013-0089
I-3773,19871013-0089,completed,3.0,R_I-3773_19871013-0089
I-1799,19871013-0089,completed,3.0,R_I-1799_19871013-0089
I-756,19871013-0089,completed,4.0,R_I-756_19871013-0089
I-1173,19871013-0089,completed,5.0,R_I-1173_19871013-0089
I-1913,19871013-0089,completed,4.0,R_I-1913_19871013-0089
I-2646,19871013-0089,completed,4.0,R_I-2646_19871013-0089
I-4422,19871013-0089,completed,5.0,R_I-4422_19871013-0089
I-3271,19871013-0089,completed,3.0,R_I-3271_19871013-0089
I-2025,19871013-0089,completed,5.0,R_I-2025_19871013-0089
I-2878,19871013-0089,completed,4.0,R_I-2878_19871013-0089
I-2138,19871013-0089,completed,3.0,R_I-2138_19871013-0089
I-2142,19871013-0089,completed,4.0,R_I-2142_19871013-0089
I-2144,19871013-0089,completed,4.0,R_I-2144_19871013-0089
I-543,19881120-0090,completed,3.0,R_I-543_19881120-0090
I-4629,19881120-0090,completed,5.0,R_I-4629_19881120-0090
I-4630,19881120-0090,completed,5.0,R_I-4630_19881120-0090
I-3577,19881120-0090,completed,5.0,R_I-3577_19881120-0090
I-5069,19881120-0090,completed,5.0,R_I-5069_19881120-0090
I-4750,19881120-0090,completed,5.0,R_I-4750_19881120-0090
I-2563,19881120-0090,completed,3.0,R_I-2563_19881120-0090
I-4748,19881120-0090,completed,3.0,R_I-4748_19881120-0090
I-27,19881120-0090,completed,3.0,R_I-27_19881120-0090
I-4752,19881120-0090,completed,3.0,R_I-4752_19881120-0090
I-1294,19881120-0090,completed,4.0,R_I-1294_19881120-0090
I-2565,19881120-0090,completed,4.0,R_I-2565_19881120-0090
I-3905,19881120-0090,completed,3.0,R_I-3905_19881120-0090
I-5077,19881120-0090,completed,4.0,R_I-5077_19881120-0090
I-4865,19881120-0090,completed,4.0,R_I-4865_19881120-0090
I-3999,19870209-0091,completed,3.0,R_I-3999_19870209-0091
I-5373,19870209-0091,completed,4.0,R_I-5373_19870209-0091
I-4633,19870209-0091,completed,4.0,R_I-4633_19870209-0091
I-5162,19870209-0091,completed,5.0,R_I-5162_19870209-0091
I-4425,19870209-0091,completed,3.0,R_I-4425_19870209-0091
I-1930,19870209-0091,completed,5.0,R_I-1930_19870209-0091
I-4426,19870209-0091,completed,3.0,R_I-4426_19870209-0091
I-4427,19870209-0091,completed,5.0,R_I-4427_19870209-0091
I-1823,19870209-0091,completed,5.0,R_I-1823_19870209-0091
I-4543,19870209-0091,completed,3.0,R_I-4543_19870209-0091
I-4544,19870209-0091,completed,3.0,R_I-4544_19870209-0091
I-4546,19870209-0091,completed,5.0,R_I-4546_19870209-0091
I-3158,19870921-0092,completed,5.0,R_I-3158_19870921-0092
I-3159,19870921-0092,completed,5.0,R_I-3159_19870921-0092
I-3163,19870921-0092,completed,5.0,R_I-3163_19870921-0092
I-3162,19870921-0092,completed,3.0,R_I-3162_19870921-0092
I-3267,19870921-0092,completed,4.0,R_I-3267_19870921-0092
I-3268,19870921-0092,completed,4.0,R_I-3268_19870921-0092
I-3269,19870921-0092,completed,5.0,R_I-3269_19870921-0092
I-3270,19870921-0092,completed,5.0,R_I-3270_19870921-0092
I-1280,19890202-0093,completed,5.0,R_I-1280_19890202-0093
I-1281,19890202-0093,completed,4.0,R_I-1281_19890202-0093
I-1182,19890202-0093,completed,4.0,R_I-1182_19890202-0093
I-5165,19890202-0093,completed,3.0,R_I-5165_19890202-0093
I-4109,19890202-0093,completed,3.0,R_I-4109_19890202-0093
I-1606,19890202-0093,completed,5.0,R_I-1606_19890202-0093
I-1286,19890202-0093,completed,5.0,R_I-1286_19890202-0093
I-1288,19890202-0093,completed,3.0,R_I-1288_19890202-0093
I-1289,19890202-0093,completed,3.0,R_I-1289_19890202-0093
I-1285,19890202-0093,completed,4.0,R_I-1285_19890202-0093
I-1401,19890202-0093,completed,3.0,R_I-1401_19890202-0093
I-4322,19890202-0093,completed,3.0,R_I-4322_19890202-0093
I-1406,19890202-0093,completed,3.0,R_I-1406_19890202-0093
I-1409,19890202-0093,completed,4.0,R_I-1409_19890202-0093
I-3279,19860321-0097,completed,3.0,R_I-3279_19860321-0097
I-2657,19860321-0097,completed,3.0,R_I-2657_19860321-0097
I-2035,19860321-0097,completed,5.0,R_I-2035_19860321-0097
I-2660,19860321-0097,completed,4.0,R_I-2660_19860321-0097
I-976,19860321-0097,completed,5.0,R_I-976_19860321-0097
I-2980,19860321-0097,completed,5.0,R_I-2980_19860321-0097
I-3080,19860321-0097,completed,3.0,R_I-3080_19860321-0097
I-2662,19860321-0097,completed,5.0,R_I-2662_19860321-0097
